wavelength,mm_cm_2
11124.0,0.030662787800816632
11125.0,0.004038262241201714
11126.0,0.010187981279368426
11127.0,0.016524624713707577
11128.0,0.005714330937282232
11129.0,0.013066623665845878
11130.0,0.5888820448730753
11131.0,0.04693333305542072
11132.0,0.03857020453639668
11133.0,0.11859102763246955
11134.0,0.02563441457702772
11135.0,0.01633923796457089
11136.0,0.023594491794334718
11137.0,0.07996934534748461
11138.0,0.027446197337512284
11139.0,0.2964593513140657
11140.0,0.033992361894387604
11141.0,0.007701672876774364
11142.0,0.006611748545301092
11143.0,0.028939653734598277
11144.0,0.020030292819677626
11145.0,0.00406694270112946
11146.0,0.009463883233966536
11147.0,0.008724074447112385
11148.0,0.15333182250765118
11149.0,0.014882384252413632
11150.0,0.025069864125139965
11151.0,0.5637649148151407
11152.0,1.7850811854935285
11153.0,0.055578252107301294
11154.0,0.026570473923597245
11155.0,1.10219876607172
11156.0,0.026255991677676234
11157.0,0.04813269774330826
11158.0,0.028101970371372145
11159.0,0.018225095199653072
11160.0,0.027118177112162085
11161.0,0.017438722449395826
11162.0,0.0456153021289044
11163.0,0.10343617901074234
11164.0,0.18934819588031854
11165.0,0.2457524318626951
11166.0,1.0291605318734407
11167.0,0.6028779756093772
11168.0,0.9275254055210981
11169.0,0.5797965565183419
11170.0,0.06526709978802042
11171.0,0.03930626948698986
11172.0,0.06032590446573682
11173.0,0.675815928479238
11174.0,0.05589781527386218
11175.0,0.5627253317105335
11176.0,0.044408583476932835
11177.0,0.01569717004581549
11178.0,0.009325628709184878
11179.0,0.010379786033536762
11180.0,0.016468199752871494
11181.0,0.040246908347859406
11182.0,0.02832081765692654
11183.0,0.11128553285716797
11184.0,1.3258628982658196
11185.0,0.0796230404933454
11186.0,0.0231465685273979
11187.0,0.022073658594646335
11188.0,0.03522615650472808
11189.0,0.930353338982505
11190.0,0.240855026053821
11191.0,0.07249938919357636
11192.0,0.2368474498991154
11193.0,0.09938180490277469
11194.0,1.0424712068655482
11195.0,1.1023792724628736
11196.0,0.033848959594444734
11197.0,0.020487341687500545
11198.0,0.06693544682197834
11199.0,0.03952855976510126
11200.0,1.314928890739991
11201.0,0.06411620440905957
11202.0,0.05170070740844526
11203.0,0.10311126750666577
11204.0,2.5729013296836016
11205.0,0.1247513096372297
11206.0,0.03338729778551456
11207.0,0.025861785775662362
11208.0,0.21582982054693683
11209.0,0.016940157111565157
11210.0,0.01862344606329182
11211.0,0.021497575789990432
11212.0,0.03573324575543193
11213.0,0.172637315312628
11214.0,0.811496565829726
11215.0,0.06862050741034142
11216.0,0.033683495402553894
11217.0,0.07542292418807592
11218.0,0.05630696309395819
11219.0,0.2764321672097713
11220.0,0.6699828978811146
11221.0,0.2412929211885474
11222.0,0.08145952588778635
11223.0,0.11789942073747531
11224.0,2.7164507086040097
11225.0,0.5325506799893496
11226.0,1.2672852316255154
11227.0,0.18878862606774227
11228.0,8.881048153197108
11229.0,0.14064790581816047
11230.0,0.048281114109367924
11231.0,0.03368550102912227
11232.0,0.021683163101783955
11233.0,0.02156977834645189
11234.0,0.028754668110775268
11235.0,0.09454623924642544
11236.0,0.4118687866593504
11237.0,2.161951788534756
11238.0,1.913397830627137
11239.0,0.2552891861943471
11240.0,0.05997391700311803
11241.0,0.02822297650752591
11242.0,0.021415946788657617
11243.0,0.02362407478621823
11244.0,0.3884932090049537
11245.0,0.14551723285507737
11246.0,0.030040207886883934
11247.0,0.014150129992300354
11248.0,0.03329283277414415
11249.0,0.05211219512605662
11250.0,0.05733785514995458
11251.0,0.07948164382027505
11252.0,0.07434122292553298
11253.0,0.14592303796407832
11254.0,3.3840937088171246
11255.0,0.47188716171793654
11256.0,0.9241258684877043
11257.0,0.4372199064835953
11258.0,0.42693104218783773
11259.0,0.08066730339317117
11260.0,0.041525829555990344
11261.0,0.0659413245860085
11262.0,0.519607703201444
11263.0,0.25893574956771087
11264.0,0.06467577422144488
11265.0,0.13675164193799963
11266.0,0.023088338502696117
11267.0,0.028548523126655914
11268.0,0.24439094569386402
11269.0,0.03160232356677135
11270.0,0.016328407581101673
11271.0,0.036980411209865706
11272.0,0.04650045198774671
11273.0,0.0677721273719193
11274.0,2.1788959903265672
11275.0,0.12749901803590183
11276.0,0.05242039307539673
11277.0,0.07822244460643103
11278.0,0.2581408529044454
11279.0,4.461449447077206
11280.0,0.1484832202783944
11281.0,0.04916425834169997
11282.0,0.03482703681771231
11283.0,0.03806913216539796
11284.0,0.05494647973826354
11285.0,1.0009781358768413
11286.0,0.1283009343921566
11287.0,0.03561992785431881
11288.0,0.03399202762298873
11289.0,0.08561050434213067
11290.0,2.749155792512292
11291.0,0.09438278068110298
11292.0,0.03873934571032953
11293.0,0.3615141889493787
11294.0,0.05121868848984609
11295.0,0.042702463809436174
11296.0,0.09336893645079002
11297.0,0.6833804833529544
11298.0,0.7162025621443918
11299.0,0.15002922409081432
11300.0,0.055599979728563745
11301.0,0.07306831859664235
11302.0,1.787267318476564
11303.0,0.23822330972501982
11304.0,0.026012308049618817
11305.0,0.05561502192772148
11306.0,0.02296653011577688
11307.0,0.008712876365438965
11308.0,0.019342062062740153
11309.0,0.027621823370738798
11310.0,0.01451067479507502
11311.0,0.017137811609878394
11312.0,0.01737464268049387
11313.0,0.007263644034241524
11314.0,0.01424813827727489
11315.0,0.07979318448056244
11316.0,0.0621754264328722
11317.0,0.011908875729252099
11318.0,0.009626539548661652
11319.0,0.007423124773540918
11320.0,0.037328053148046846
11321.0,0.1301638272016544
11322.0,0.019574948734409774
11323.0,0.01979921121189149
11324.0,0.07109311069805159
11325.0,0.4714860364042618
11326.0,0.032877768355819195
11327.0,0.04926754810991311
11328.0,0.04680898420818155
11329.0,0.022315403450354324
11330.0,0.7111884957234573
11331.0,0.028365643410729696
11332.0,0.08612127057487654
11333.0,0.5280614191871397
11334.0,0.05714665208376961
11335.0,0.1494676486525843
11336.0,0.2898872473130449
11337.0,0.20816999841122252
11338.0,0.09125801448757657
11339.0,0.04459510674782828
11340.0,0.10724686949114355
11341.0,1.2886351264324025
11342.0,0.1815128814206183
11343.0,0.2938540423941936
11344.0,0.09864373432561313
11345.0,0.9760782820304805
11346.0,1.0540637284307486
11347.0,8.204817728560407
11348.0,1.7872840320077923
11349.0,1.4088423548213387
11350.0,0.4819152945598056
11351.0,0.20737677310343067
11352.0,0.41541206026347743
11353.0,0.6238635149364617
11354.0,0.17590013546827743
11355.0,0.06294458422184356
11356.0,0.046531873470651235
11357.0,0.07848852439783528
11358.0,0.03581113092050378
11359.0,0.07998405327565268
11360.0,0.5710453392554188
11361.0,4.731908189930018
11362.0,0.23430665530903116
11363.0,0.05895806714610588
11364.0,0.051801657279053406
11365.0,0.026445222544402302
11366.0,0.03787324930388678
11367.0,0.015921532804597575
11368.0,0.03190376923999793
11369.0,0.021529699242193886
11370.0,0.028098861650026508
11371.0,0.026792129086512025
11372.0,0.014655380751983188
11373.0,0.01066956564554445
11374.0,0.022746746870992582
11375.0,0.2021170174278704
11376.0,0.08568471252516051
11377.0,0.80046561970367
11378.0,0.02907737342562661
11379.0,0.01401448278205934
11380.0,0.012031553221052238
11381.0,0.028139575869248628
11382.0,0.02638094221273694
11383.0,0.02527841586114137
11384.0,0.056274204526527
11385.0,0.6542019594940629
11386.0,0.23973822632633154
11387.0,0.04204595537938849
11388.0,0.03599397720932052
11389.0,0.010991335001330553
11390.0,0.007331868764675707
11391.0,0.008209965503419231
11392.0,0.0059528667904808225
11393.0,0.005338309382821616
11394.0,0.028681028188606475
11395.0,0.006107935151325591
11396.0,0.010937617636407609
11397.0,0.02422713326821876
11398.0,0.11849208338842977
11399.0,0.1337151233134817
11400.0,0.17509086514751876
11401.0,0.0782889645539219
11402.0,0.01657814151598897
11403.0,0.011279510112091712
11404.0,0.01091856418400806
11405.0,0.010609764546697438
11406.0,0.015475448028681766
11407.0,0.03084356160884606
11408.0,0.11618093303947369
11409.0,6.520124838235881
11410.0,0.11014700550852109
11411.0,0.03548488233204831
11412.0,0.027903346486719532
11413.0,0.018426660669824877
11414.0,0.03536755317779844
11415.0,0.402783298304617
11416.0,0.1246346490251693
11417.0,0.023773293402905245
11418.0,0.013681281354833505
11419.0,0.02733431680216241
11420.0,0.01305061208041892
11421.0,0.034516164699695144
11422.0,0.9041364570124923
11423.0,0.04783252230044117
11424.0,0.013256857345856132
11425.0,0.008452312047097734
11426.0,0.03531440407373653
11427.0,0.01603618779008961
11428.0,0.016366481058791304
11429.0,0.2655192187783979
11430.0,0.03607955060957114
11431.0,0.1219066626210862
11432.0,0.0153330819694367
11433.0,0.007401296871050914
11434.0,0.007643643414729415
11435.0,0.012299638638990262
11436.0,0.021335019756623733
11437.0,0.07149289892734745
11438.0,1.020359173949227
11439.0,0.07321640069177
11440.0,0.0382603352315064
11441.0,0.1445508551220603
11442.0,0.081955249921136
11443.0,0.5111740434787648
11444.0,1.2997529830565402
11445.0,0.1379075513835724
11446.0,0.040952554628530036
11447.0,0.027493329561924983
11448.0,0.0331521714974822
11449.0,0.13404571742616866
11450.0,1.050881467608929
11451.0,0.0546920994351748
11452.0,0.029652553698326745
11453.0,0.04214690524999663
11454.0,0.22782313315471744
11455.0,0.43370337456704655
11456.0,0.05166995446773019
11457.0,0.029448146923899982
11458.0,0.037360143173477814
11459.0,0.261540389937839
11460.0,0.12374381655712569
11461.0,0.028384529727543465
11462.0,0.03589403015185148
11463.0,0.13740246775811982
11464.0,0.045590900338989195
11465.0,0.16873770872151983
11466.0,0.1995080315335108
11467.0,2.7970167278555853
11468.0,0.10089839285956002
11469.0,0.04770215657329734
11470.0,0.1214557309142968
11471.0,0.3563898130671836
11472.0,0.05252368284366798
11473.0,0.25350150438070207
11474.0,0.09534381007844876
11475.0,0.22271179384521683
11476.0,0.8926375313642356
11477.0,0.1212364490761546
11478.0,0.0279022768192164
11479.0,0.01548022810533639
11480.0,0.014970765529859972
11481.0,0.01211050805356722
11482.0,0.010571657641991897
11483.0,0.008151802332966281
11484.0,0.016504601875133314
11485.0,0.011961322864015073
11486.0,0.056447022682501874
11487.0,0.15285247775780983
11488.0,0.17664890272047032
11489.0,0.49121805912611277
11490.0,0.0386811825398467
11491.0,0.023352479521750947
11492.0,0.012074139358486101
11493.0,0.020704383909308063
11494.0,0.021683096247565006
11495.0,0.03544577261396502
11496.0,0.5700726103726763
11497.0,0.12694479656084118
11498.0,1.3986604572758945
11499.0,0.20318835628647672
11500.0,0.08492524859793629
11501.0,0.08636261430478666
11502.0,0.10697243292157403
11503.0,0.024312974085576606
11504.0,0.01996454169534444
11505.0,0.059519976856345275
11506.0,0.014649163309621231
11507.0,0.01856183990053327
11508.0,0.09437442390373475
11509.0,0.1408982748681125
11510.0,0.020688706594965273
11511.0,0.04480369191090247
11512.0,0.07065020149753572
11513.0,0.7153936260951478
11514.0,0.06186823129681627
11515.0,0.0159874844915876
11516.0,0.010802739249684471
11517.0,0.010754871628919282
11518.0,0.01696141675318992
11519.0,0.056149187137098364
11520.0,0.3571653220069548
11521.0,0.17998158553400737
11522.0,0.03657728026954771
11523.0,0.02346532944337864
11524.0,0.023867958976932488
11525.0,0.05829554183635306
11526.0,0.48958681618383537
11527.0,0.9007937460756225
11528.0,0.17962090702370556
11529.0,0.04005871372122477
11530.0,0.016497916453238733
11531.0,0.010482039561401498
11532.0,0.008863666056271202
11533.0,0.015890044467474107
11534.0,0.018739471560272246
11535.0,0.03975051577188467
11536.0,0.08624595369321043
11537.0,0.18498963507614752
11538.0,0.05877789502604697
11539.0,0.026519664717198445
11540.0,0.12681743927374944
11541.0,0.14285643494017095
11542.0,0.03256549229923028
11543.0,0.11946782071295439
11544.0,0.07233860479744911
11545.0,0.19540050832148123
11546.0,0.02409198746461984
11547.0,0.025447690743512115
11548.0,0.008835854701189751
11549.0,0.02037893757147994
11550.0,0.7644144821371509
11551.0,0.05203063297894276
11552.0,0.017475224852897816
11553.0,0.009410934692561468
11554.0,0.10898006511682226
11555.0,0.031749937682203654
11556.0,0.017654661576548325
11557.0,0.08199101692840541
11558.0,2.7473674421554914
11559.0,0.037956817077569024
11560.0,0.025898288179206762
11561.0,0.012251135903228613
11562.0,0.014807072974982004
11563.0,0.007897555738293864
11564.0,0.034279166492968485
11565.0,0.2618201748441271
11566.0,0.054639953144397076
11567.0,0.017752636434413386
11568.0,0.010430762375470075
11569.0,0.008682290560271264
11570.0,0.00435682259447842
11571.0,0.013553589796647038
11572.0,0.07495661601092901
11573.0,0.022879920475132605
11574.0,0.02467325147124404
11575.0,0.019461630833324705
11576.0,0.01030226856665626
11577.0,0.07159451734014505
11578.0,0.2586195291120973
11579.0,0.09607285533605263
11580.0,0.020027518369591376
11581.0,0.007503282982051952
11582.0,0.005002266651287357
11583.0,0.01271898172740313
11584.0,0.016661508727120453
11585.0,0.3154940845247575
11586.0,0.00918814300792461
11587.0,0.006723194528283729
11588.0,0.008079298932489678
11589.0,0.032823215313159425
11590.0,1.2014772812062235
11591.0,0.033408089447606704
11592.0,0.0097326706212381
11593.0,0.0050560508704324755
11594.0,0.009295477456442082
11595.0,0.016256338733078107
11596.0,0.010852144517485411
11597.0,0.1386182117309662
11598.0,0.04182132520373062
11599.0,0.00687067493527815
11600.0,0.006401726016482881
11601.0,0.09609291160173637
11602.0,0.018087308654395673
11603.0,0.04571558345702533
11604.0,0.4781112894952543
11605.0,0.02420794610738132
11606.0,0.010488156722435039
11607.0,0.013877933039862556
11608.0,0.02782265344445196
11609.0,0.010069950155819627
11610.0,0.004129117124749048
11611.0,0.0028504900748793785
11612.0,0.019399055284391443
11613.0,0.012725232596799183
11614.0,0.010993608044774712
11615.0,0.03080491987029539
11616.0,0.00751999653678917
11617.0,0.10312096136841292
11618.0,0.0038775781259654993
11619.0,0.003394556394082141
11620.0,0.005248891864981617
11621.0,0.008334514913315246
11622.0,0.010845626231100277
11623.0,0.04812032971246639
11624.0,0.03028058223127911
11625.0,0.029505708406412316
11626.0,0.01079879485076667
11627.0,0.0024884845074207482
11628.0,0.013050712361736778
11629.0,0.0012411151476191846
11630.0,0.002590758091564023
11631.0,0.001269865804476823
11632.0,0.012814984385733912
11633.0,0.002782352254929825
11634.0,0.005267544192067493
11635.0,0.0037615192018756014
11636.0,0.06580895323257607
11637.0,0.007309740018204649
11638.0,0.04932236856944865
11639.0,0.007576822622893094
11640.0,0.002855403859971894
11641.0,0.009028795977067312
11642.0,0.00470570133612938
11643.0,0.017763901370026872
11644.0,0.007670685946410637
11645.0,0.0020153638853632615
11646.0,0.003358521970070358
11647.0,0.02482460942293732
11648.0,0.013797173143376036
11649.0,0.009049855056035236
11650.0,0.009124063239065068
11651.0,0.006865995139951944
11652.0,0.01674099839332564
11653.0,0.13614828261201387
11654.0,0.018047931519496956
11655.0,0.0020908088714435896
11656.0,0.002409312398634192
11657.0,0.008126030031532788
11658.0,0.04526064049739697
11659.0,0.02816996111187536
11660.0,0.009883560593398755
11661.0,0.018346669596856234
11662.0,0.004119690679884925
11663.0,0.002416813441994946
11664.0,0.010829447510081469
11665.0,0.08483700102821483
11666.0,0.008634857491929222
11667.0,0.013891237029432768
11668.0,0.01963117313257124
11669.0,0.014614833668192564
11670.0,0.005238496033935546
11671.0,0.004551268090282261
11672.0,0.10304541610100418
11673.0,0.0023673613762457066
11674.0,0.0023050231597897012
11675.0,0.0038320504028634137
11676.0,0.01173338340451939
11677.0,0.013736235522806948
11678.0,0.058544908073020874
11679.0,0.00866367166029486
11680.0,0.0037563714270167758
11681.0,0.0010908435769837771
11682.0,0.0014575489960368135
11683.0,0.005979240779864402
11684.0,0.06484524966583201
11685.0,0.041590343877523146
11686.0,0.003620791070994706
11687.0,0.0014431920525156876
11688.0,0.00831760079592196
11689.0,0.01985078924180817
11690.0,0.0010266401278191842
11691.0,0.001187183849195613
11692.0,0.0020065825837047315
11693.0,0.00942641144424742
11694.0,0.004939757956576267
11695.0,0.1758626971056678
11696.0,0.0020072578113160843
11697.0,0.0007325718176532693
11698.0,0.0006124982977156769
11699.0,0.0035567447292446357
11700.0,0.008198867703074231
11701.0,0.0010284585625745099
11702.0,0.010470607490330762
11703.0,0.09708903946200122
11704.0,0.02760678117106629
11705.0,0.004152950653813284
11706.0,0.015904585260094816
11707.0,0.0021212007993763474
11708.0,0.003016472386967047
11709.0,0.0017629791807100492
11710.0,0.007604968249069273
11711.0,0.02052882473035641
11712.0,0.001993686404870088
11713.0,0.0019086277821053549
11714.0,0.007321506360739108
11715.0,0.0010084791792425594
11716.0,0.0006055955996095237
11717.0,0.0009642049727457076
11718.0,0.009656289676092531
11719.0,0.057007929579457085
11720.0,0.0014906485198343592
11721.0,0.0016024421447555148
11722.0,0.001609074083277673
11723.0,0.00868513186462731
11724.0,0.01828038363895335
11725.0,0.002203538455431548
11726.0,0.0025110678625806368
11727.0,0.0036455939862235958
11728.0,0.0020509370152643185
11729.0,0.062362952517015145
11730.0,0.0036181837564558204
11731.0,0.02796284674158129
11732.0,0.008966554699228777
11733.0,0.001227446802555717
11734.0,0.0010386672018075326
11735.0,0.002738913726169796
11736.0,0.027329169027303583
11737.0,0.007218216592467857
11738.0,0.005037498824675018
11739.0,0.08053827475071332
11740.0,0.03474848311036039
11741.0,0.011960453759168778
11742.0,0.08049114252635653
11743.0,0.02216648567773129
11744.0,0.003936309557323316
11745.0,0.0013476807726203513
11746.0,0.0009717026734004784
11747.0,0.0009820583919151818
11748.0,0.017451993011814153
11749.0,0.005488664521230706
11750.0,0.0013691844321426939
11751.0,0.0009070479582580015
11752.0,0.0017450054239464725
11753.0,0.019775344255727842
11754.0,0.013571239310448726
11755.0,0.009118380630454675
11756.0,0.0030204034150410597
11757.0,0.005189826162543008
11758.0,0.015882891066046904
11759.0,0.0006629799184416456
11760.0,0.00048797897221818906
11761.0,0.0003548153962110102
11762.0,0.0003699545340912851
11763.0,0.003628813577205628
11764.0,0.002107699589856874
