date,pwv,pwv_err
1266516900.0,6.1,1.61
1266518700.0,6.3,1.63
1266520500.0,6.6,1.66
1266522300.0,6.7,1.67
1266524100.0,6.6,1.66
1266525900.0,6.0,1.6
1266527700.0,5.9,1.59
1266529500.0,6.2,1.62
1266531300.0,6.1,1.61
1266533100.0,5.4,1.54
1266534900.0,5.6,1.56
1266536700.0,6.9,1.69
1266538500.0,7.5,1.75
1266540300.0,7.0,1.7
1266542100.0,7.0,1.7
1266543900.0,6.9,1.69
1266545700.0,6.4,1.64
1266547500.0,6.9,1.69
1266549300.0,7.6,1.76
1266551100.0,7.9,1.79
1266552900.0,7.2,1.72
1266554700.0,6.7,1.67
1266556500.0,6.5,1.65
1266558300.0,6.8,1.68
1266560100.0,7.3,1.73
1266561900.0,7.2,1.72
1266563700.0,7.2,1.72
1266565500.0,7.4,1.74
1266567300.0,7.6,1.76
1266569100.0,7.3,1.73
1266570900.0,6.7,1.67
1266572700.0,7.0,1.7
1266574500.0,7.8,1.78
1266576300.0,8.0,1.8
1266578100.0,8.0,1.8
1266579900.0,8.2,1.82
1266581700.0,7.6,1.76
1266583500.0,7.4,1.74
1266585300.0,7.3,1.73
1266587100.0,7.3,1.73
1266588900.0,7.5,1.75
1266590700.0,7.0,1.7
1266592500.0,7.0,1.7
1266594300.0,7.7,1.77
1266596100.0,7.6,1.76
1266597900.0,7.2,1.72
1266599700.0,6.6,1.66
1266601500.0,6.4,1.64
1266603300.0,6.3,1.63
1266605100.0,7.0,1.7
1266606900.0,8.4,1.84
1266608700.0,7.9,1.79
1266610500.0,6.4,1.64
1266612300.0,5.3,1.53
1266614100.0,6.0,1.6
1266615900.0,6.1,1.61
1266617700.0,5.7,1.57
1266619500.0,6.2,1.62
1266621300.0,6.8,1.68
1266623100.0,6.7,1.67
1266624900.0,5.7,1.57
1266626700.0,4.8,1.48
1266628500.0,4.9,1.49
1266630300.0,5.3,1.53
1266632100.0,5.5,1.55
1266633900.0,6.3,1.63
1266635700.0,7.1,1.71
1266637500.0,7.0,1.7
1266639300.0,6.3,1.63
1266641100.0,5.9,1.59
1266642900.0,5.4,1.54
1266644700.0,5.4,1.54
1266646500.0,5.4,1.54
1266648300.0,5.0,1.5
1266650100.0,5.6,1.56
1266651900.0,6.3,1.63
1266653700.0,7.2,1.72
1266655500.0,7.1,1.71
1266657300.0,6.3,1.63
1266659100.0,6.6,1.66
1266660900.0,6.9,1.69
1266662700.0,7.4,1.74
1266664500.0,8.2,1.82
1266666300.0,8.7,1.87
1266668100.0,8.9,1.89
1266669900.0,9.5,1.95
1266671700.0,9.4,1.94
1266673500.0,9.5,1.95
1266675300.0,10.6,2.06
1266677100.0,11.2,2.12
1266678900.0,12.2,2.22
1266680700.0,12.5,2.25
1266682500.0,12.5,2.25
1266684300.0,13.5,2.35
1266686100.0,14.7,2.47
1266687900.0,16.4,2.64
1266689700.0,17.0,2.7
1266691500.0,16.6,2.66
1266693300.0,16.0,2.6
1266695100.0,14.2,2.42
1266696900.0,12.0,2.2
1266698700.0,11.3,2.13
1266700500.0,12.0,2.2
1266702300.0,12.3,2.23
1266704100.0,12.5,2.25
1266705900.0,13.5,2.35
1266707700.0,14.5,2.45
1266709500.0,14.0,2.4
1266711300.0,14.0,2.4
1266713100.0,14.0,2.4
1266714900.0,13.7,2.37
1266716700.0,13.3,2.33
1266718500.0,12.5,2.25
1266720300.0,12.8,2.28
1266722100.0,13.0,2.3
1266723900.0,12.6,2.26
1266725700.0,12.1,2.21
1266727500.0,11.8,2.18
1266729300.0,11.1,2.11
1266731100.0,10.8,2.08
1266732900.0,11.0,2.1
1266734700.0,11.1,2.11
1266736500.0,11.5,2.15
1266738300.0,11.8,2.18
1266740100.0,11.7,2.17
1266741900.0,11.0,2.1
1266743700.0,10.5,2.05
1266745500.0,11.0,2.1
1266747300.0,11.2,2.12
1266749100.0,11.0,2.1
1266750900.0,10.8,2.08
1266752700.0,10.8,2.08
1266754500.0,11.1,2.11
1266756300.0,11.1,2.11
1266758100.0,10.5,2.05
1266759900.0,10.2,2.02
1266761700.0,10.2,2.02
1266763500.0,10.1,2.01
1266765300.0,10.3,2.03
1266767100.0,10.4,2.04
1266768900.0,10.6,2.06
1266770700.0,11.0,2.1
1266772500.0,10.4,2.04
1266774300.0,10.1,2.01
1266776100.0,10.5,2.05
1266777900.0,11.6,2.16
1266779700.0,12.5,2.25
1266781500.0,12.7,2.27
1266783300.0,12.3,2.23
1266785100.0,11.6,2.16
1266786900.0,12.0,2.2
1266788700.0,11.5,2.15
1266790500.0,11.3,2.13
1266792300.0,12.0,2.2
1266794100.0,12.1,2.21
1266795900.0,12.0,2.2
1266797700.0,13.0,2.3
1266799500.0,13.7,2.37
1266801300.0,13.8,2.38
1266803100.0,13.9,2.39
1266804900.0,13.9,2.39
1266806700.0,13.8,2.38
1266808500.0,14.3,2.43
1266810300.0,13.8,2.38
1266812100.0,13.4,2.34
1266813900.0,13.3,2.33
1266815700.0,12.6,2.26
1266817500.0,12.0,2.2
1266819300.0,11.8,2.18
1266821100.0,12.5,2.25
1266822900.0,13.0,2.3
1266824700.0,13.1,2.31
1266826500.0,13.2,2.32
1266828300.0,13.1,2.31
1266830100.0,13.5,2.35
1266831900.0,14.6,2.46
1266833700.0,15.2,2.52
1266835500.0,15.5,2.55
1266837300.0,16.3,2.63
1266839100.0,16.3,2.63
1266840900.0,15.5,2.55
1266842700.0,15.0,2.5
1266844500.0,14.9,2.49
1266846300.0,14.9,2.49
1266848100.0,15.1,2.51
1266849900.0,14.9,2.49
1266851700.0,15.2,2.52
1266853500.0,15.0,2.5
1266855300.0,14.1,2.41
1266857100.0,14.3,2.43
1266858900.0,14.4,2.44
1266860700.0,14.3,2.43
1266862500.0,13.8,2.38
1266864300.0,14.1,2.41
1266866100.0,14.2,2.42
1266867900.0,13.6,2.36
1266869700.0,14.7,2.47
1266871500.0,14.8,2.48
1266873300.0,13.5,2.35
1266875100.0,12.7,2.27
1266876900.0,13.0,2.3
1266878700.0,12.8,2.28
1266880500.0,11.3,2.13
1266882300.0,10.2,2.02
1266884100.0,9.5,1.95
1266885900.0,9.2,1.92
1266887700.0,9.4,1.94
1266889500.0,8.2,1.82
1266891300.0,6.7,1.67
1266893100.0,6.0,1.6
1266894900.0,6.5,1.65
1266896700.0,6.2,1.62
1266898500.0,5.2,1.52
1266900300.0,4.9,1.49
1266902100.0,4.4,1.44
1266903900.0,4.3,1.43
1266905700.0,4.5,1.45
1266907500.0,5.0,1.5
1266909300.0,5.2,1.52
1266911100.0,5.7,1.57
1266912900.0,5.9,1.59
1266914700.0,5.4,1.54
1266916500.0,4.6,1.46
1266918300.0,4.3,1.43
1266920100.0,3.8,1.38
1266921900.0,2.9,1.29
1266923700.0,3.0,1.3
1266925500.0,3.1,1.31
1266927300.0,2.8,1.28
1266929100.0,2.4,1.24
1266930900.0,1.8,1.18
1266932700.0,2.1,1.21
1266934500.0,1.5,1.15
1266936300.0,0.7,1.07
1266938100.0,1.1,1.11
1266939900.0,1.1,1.11
1266941700.0,1.5,1.15
1266943500.0,1.7,1.17
1266945300.0,1.2,1.12
1266947100.0,0.8,1.08
1266948900.0,0.7,1.07
1266950700.0,1.8,1.18
1266952500.0,2.4,1.24
1266954300.0,1.8,1.18
1266956100.0,1.7,1.17
1266957900.0,1.9,1.19
1266959700.0,2.4,1.24
1266961500.0,2.6,1.26
1266963300.0,2.8,1.28
1266965100.0,2.9,1.29
1266966900.0,3.0,1.3
1266968700.0,2.6,1.26
1266970500.0,2.3,1.23
1266972300.0,2.2,1.22
1266974100.0,1.9,1.19
1266975900.0,2.0,1.2
1266977700.0,2.3,1.23
1266979500.0,2.2,1.22
1266981300.0,2.9,1.29
1266983100.0,3.3,1.33
1266984900.0,3.2,1.32
1266986700.0,2.8,1.28
1266988500.0,2.2,1.22
1266990300.0,2.4,1.24
1266992100.0,2.3,1.23
1266993900.0,2.7,1.27
1266995700.0,3.5,1.35
1266997500.0,3.8,1.38
1266999300.0,3.4,1.34
1267001100.0,3.2,1.32
1267002900.0,3.7,1.37
1267004700.0,4.2,1.42
1267006500.0,4.2,1.42
1267008300.0,3.9,1.39
1267010100.0,4.0,1.4
1267011900.0,4.1,1.41
1267013700.0,4.1,1.41
1267015500.0,4.5,1.45
1267017300.0,4.5,1.45
1267019100.0,4.6,1.46
1267020900.0,4.6,1.46
1267022700.0,3.7,1.37
1267024500.0,3.9,1.39
1267026300.0,4.7,1.47
1267028100.0,4.8,1.48
1267029900.0,4.4,1.44
1267031700.0,4.3,1.43
1267033500.0,4.5,1.45
1267035300.0,4.9,1.49
1267037100.0,5.8,1.58
1267038900.0,6.1,1.61
1267040700.0,6.3,1.63
1267042500.0,6.1,1.61
1267044300.0,6.1,1.61
1267046100.0,6.6,1.66
1267047900.0,6.6,1.66
1267049700.0,7.3,1.73
1267051500.0,8.0,1.8
1267053300.0,7.4,1.74
1267055100.0,7.7,1.77
1267056900.0,8.9,1.89
1267058700.0,9.6,1.96
1267060500.0,9.5,1.95
1267062300.0,9.3,1.93
1267064100.0,9.8,1.98
1267065900.0,10.4,2.04
1267067700.0,11.3,2.13
1267069500.0,12.1,2.21
1267071300.0,12.6,2.26
1267073100.0,12.2,2.22
1267074900.0,11.5,2.15
1267076700.0,11.5,2.15
1267078500.0,12.1,2.21
1267080300.0,12.7,2.27
1267082100.0,13.1,2.31
1267083900.0,13.4,2.34
1267085700.0,13.7,2.37
1267087500.0,13.9,2.39
1267089300.0,14.4,2.44
1267091100.0,14.8,2.48
1267092900.0,14.2,2.42
1267094700.0,13.2,2.32
1267096500.0,12.5,2.25
1267098300.0,11.8,2.18
1267100100.0,11.7,2.17
1267101900.0,11.4,2.14
1267103700.0,10.7,2.07
1267105500.0,10.9,2.09
1267107300.0,10.8,2.08
1267109100.0,10.5,2.05
1267110900.0,11.1,2.11
1267112700.0,11.1,2.11
1267114500.0,10.6,2.06
1267116300.0,10.0,2.0
1267118100.0,9.2,1.92
1267119900.0,8.4,1.84
1267121700.0,8.6,1.86
1267123500.0,9.0,1.9
1267125300.0,8.9,1.89
1267127100.0,8.6,1.86
1267128900.0,8.6,1.86
1267130700.0,8.7,1.87
1267132500.0,8.4,1.84
1267134300.0,8.1,1.81
1267136100.0,8.2,1.82
1267137900.0,8.2,1.82
1267139700.0,7.3,1.73
1267141500.0,6.3,1.63
1267143300.0,5.4,1.54
1267145100.0,5.6,1.56
1267146900.0,5.4,1.54
1267148700.0,4.3,1.43
1267150500.0,4.5,1.45
1267152300.0,4.6,1.46
1267154100.0,4.6,1.46
1267155900.0,4.7,1.47
1267157700.0,4.8,1.48
1267159500.0,4.3,1.43
1267161300.0,4.4,1.44
1267163100.0,4.4,1.44
1267164900.0,4.1,1.41
1267166700.0,4.7,1.47
1267168500.0,4.9,1.49
1267170300.0,4.9,1.49
1267172100.0,4.7,1.47
1267173900.0,4.5,1.45
1267175700.0,4.7,1.47
1267177500.0,5.0,1.5
1267179300.0,5.3,1.53
1267181100.0,5.7,1.57
1267182900.0,5.9,1.59
1267184700.0,5.6,1.56
1267186500.0,5.8,1.58
1267188300.0,6.5,1.65
1267190100.0,6.7,1.67
1267191900.0,7.0,1.7
1267193700.0,6.5,1.65
1267195500.0,6.1,1.61
1267197300.0,6.6,1.66
1267199100.0,6.8,1.68
1267200900.0,6.7,1.67
1267202700.0,6.1,1.61
1267204500.0,5.6,1.56
1267206300.0,5.6,1.56
1267208100.0,6.2,1.62
1267209900.0,6.3,1.63
1267211700.0,6.1,1.61
1267213500.0,6.4,1.64
1267215300.0,6.1,1.61
1267217100.0,5.9,1.59
1267218900.0,5.3,1.53
1267220700.0,5.3,1.53
1267222500.0,5.9,1.59
1267224300.0,6.1,1.61
1267226100.0,6.2,1.62
1267227900.0,6.5,1.65
1267229700.0,6.3,1.63
1267231500.0,6.4,1.64
1267233300.0,6.3,1.63
1267235100.0,5.8,1.58
1267236900.0,5.9,1.59
1267238700.0,6.1,1.61
1267240500.0,6.0,1.6
1267242300.0,6.0,1.6
1267244100.0,6.0,1.6
1267245900.0,5.4,1.54
1267247700.0,5.5,1.55
1267249500.0,5.7,1.57
1267251300.0,5.6,1.56
1267253100.0,5.8,1.58
1267254900.0,6.0,1.6
1267256700.0,6.2,1.62
1267258500.0,5.8,1.58
1267260300.0,5.3,1.53
1267262100.0,5.7,1.57
1267263900.0,6.1,1.61
1267265700.0,6.1,1.61
1267267500.0,5.9,1.59
1267269300.0,5.9,1.59
1267271100.0,5.6,1.56
1267272900.0,5.5,1.55
1267274700.0,6.1,1.61
1267276500.0,5.9,1.59
1267278300.0,5.7,1.57
1267280100.0,5.0,1.5
1267281900.0,5.0,1.5
1267283700.0,5.6,1.56
1267285500.0,5.2,1.52
1267287300.0,4.9,1.49
1267289100.0,4.8,1.48
1267290900.0,4.7,1.47
1267292700.0,4.7,1.47
1267294500.0,5.3,1.53
1267296300.0,5.9,1.59
1267298100.0,6.4,1.64
1267299900.0,6.7,1.67
1267301700.0,6.4,1.64
1267303500.0,7.0,1.7
1267305300.0,7.5,1.75
1267307100.0,7.0,1.7
1267308900.0,6.6,1.66
1267310700.0,7.2,1.72
1267312500.0,8.4,1.84
1267314300.0,8.8,1.88
1267316100.0,7.7,1.77
1267317900.0,7.5,1.75
1267319700.0,7.6,1.76
1267321500.0,6.7,1.67
1267323300.0,7.6,1.76
1267325100.0,8.6,1.86
1267326900.0,8.5,1.85
1267328700.0,8.9,1.89
1267330500.0,9.2,1.92
1267332300.0,9.1,1.91
1267334100.0,11.9,2.19
1267335900.0,14.1,2.41
1267337700.0,15.7,2.57
1267339500.0,16.7,2.67
1267341300.0,15.7,2.57
1267343100.0,15.9,2.59
1267344900.0,15.8,2.58
1267346700.0,14.9,2.49
1267348500.0,14.6,2.46
1267350300.0,14.4,2.44
1267352100.0,13.8,2.38
1267353900.0,12.6,2.26
1267355700.0,11.9,2.19
1267357500.0,12.1,2.21
1267359300.0,12.8,2.28
1267361100.0,13.2,2.32
1267362900.0,13.2,2.32
1267364700.0,13.3,2.33
1267366500.0,13.4,2.34
1267368300.0,13.2,2.32
1267370100.0,13.4,2.34
1267371900.0,13.9,2.39
1267373700.0,13.7,2.37
1267375500.0,13.0,2.3
1267377300.0,12.6,2.26
1267379100.0,13.1,2.31
1267380900.0,13.5,2.35
1267382700.0,13.3,2.33
1267384500.0,13.7,2.37
1267386300.0,14.0,2.4
1267388100.0,14.0,2.4
1267389900.0,13.4,2.34
1267391700.0,12.1,2.21
1267393500.0,11.4,2.14
1267395300.0,11.1,2.11
1267397100.0,10.9,2.09
1267398900.0,11.3,2.13
1267400700.0,12.3,2.23
1267402500.0,12.4,2.24
1267404300.0,12.0,2.2
1267406100.0,11.5,2.15
1267407900.0,11.2,2.12
1267409700.0,11.1,2.11
1267411500.0,11.4,2.14
1267413300.0,11.7,2.17
1267415100.0,11.5,2.15
1267416900.0,11.5,2.15
1267418700.0,10.8,2.08
1267420500.0,11.0,2.1
1267422300.0,11.2,2.12
1267424100.0,11.2,2.12
1267425900.0,11.4,2.14
1267427700.0,11.1,2.11
1267429500.0,11.3,2.13
1267431300.0,11.2,2.12
1267433100.0,11.0,2.1
1267434900.0,10.9,2.09
1267436700.0,10.9,2.09
1267438500.0,11.0,2.1
1267440300.0,10.8,2.08
1267442100.0,10.4,2.04
1267443900.0,10.1,2.01
1267445700.0,10.1,2.01
1267447500.0,10.2,2.02
1267449300.0,10.4,2.04
1267451100.0,10.3,2.03
1267452900.0,9.8,1.98
1267454700.0,9.9,1.99
1267456500.0,10.6,2.06
1267458300.0,10.6,2.06
1267460100.0,10.1,2.01
1267461900.0,10.0,2.0
1267463700.0,9.9,1.99
1267465500.0,10.3,2.03
1267467300.0,10.6,2.06
1267469100.0,10.2,2.02
1267470900.0,10.4,2.04
1267472700.0,10.2,2.02
1267474500.0,9.7,1.97
1267476300.0,9.9,1.99
1267478100.0,9.5,1.95
1267479900.0,9.4,1.94
1267481700.0,9.2,1.92
1267483500.0,9.5,1.95
1267485300.0,9.8,1.98
1267487100.0,9.4,1.94
1267488900.0,9.0,1.9
1267490700.0,8.0,1.8
1267492500.0,8.0,1.8
1267494300.0,8.4,1.84
1267496100.0,8.3,1.83
1267497900.0,8.9,1.89
1267499700.0,8.5,1.85
1267501500.0,8.3,1.83
1267503300.0,8.7,1.87
1267505100.0,7.9,1.79
1267506900.0,7.9,1.79
1267508700.0,8.1,1.81
1267510500.0,8.3,1.83
1267512300.0,8.4,1.84
1267514100.0,9.1,1.91
1267515900.0,9.1,1.91
1267517700.0,8.2,1.82
1267519500.0,8.0,1.8
1267521300.0,8.6,1.86
1267523100.0,8.9,1.89
1267524900.0,8.6,1.86
1267526700.0,8.4,1.84
1267528500.0,8.4,1.84
1267530300.0,8.1,1.81
1267532100.0,8.3,1.83
1267533900.0,8.5,1.85
1267535700.0,8.9,1.89
1267537500.0,9.3,1.93
1267539300.0,8.6,1.86
1267541100.0,8.2,1.82
1267542900.0,8.6,1.86
1267544700.0,8.9,1.89
1267546500.0,8.6,1.86
1267548300.0,8.4,1.84
1267550100.0,8.8,1.88
1267551900.0,9.3,1.93
1267553700.0,9.7,1.97
1267555500.0,9.6,1.96
1267557300.0,9.3,1.93
1267559100.0,9.3,1.93
1267560900.0,9.5,1.95
1267562700.0,9.5,1.95
1267564500.0,9.8,1.98
1267566300.0,10.4,2.04
1267568100.0,10.8,2.08
1267569900.0,10.6,2.06
1267571700.0,10.6,2.06
1267573500.0,11.1,2.11
1267575300.0,10.9,2.09
1267577100.0,9.9,1.99
1267578900.0,9.4,1.94
1267580700.0,9.2,1.92
1267582500.0,9.3,1.93
1267584300.0,9.3,1.93
1267586100.0,9.1,1.91
1267587900.0,9.0,1.9
1267589700.0,8.6,1.86
1267591500.0,8.0,1.8
1267593300.0,7.9,1.79
1267595100.0,7.7,1.77
1267596900.0,7.5,1.75
1267598700.0,7.5,1.75
1267600500.0,7.5,1.75
1267602300.0,6.5,1.65
1267604100.0,5.4,1.54
1267605900.0,6.0,1.6
1267607700.0,7.5,1.75
1267609500.0,7.9,1.79
1267611300.0,7.4,1.74
1267613100.0,6.8,1.68
1267614900.0,6.5,1.65
1267616700.0,7.0,1.7
1267618500.0,7.7,1.77
1267620300.0,8.0,1.8
1267622100.0,8.3,1.83
1267623900.0,7.8,1.78
1267625700.0,6.7,1.67
1267627500.0,7.2,1.72
1267629300.0,7.9,1.79
1267631100.0,7.8,1.78
1267632900.0,7.6,1.76
1267634700.0,7.3,1.73
1267636500.0,7.1,1.71
1267638300.0,7.3,1.73
1267640100.0,8.1,1.81
1267641900.0,8.3,1.83
1267643700.0,7.8,1.78
1267645500.0,6.9,1.69
1267647300.0,6.3,1.63
1267649100.0,6.2,1.62
1267650900.0,6.3,1.63
1267652700.0,6.6,1.66
1267654500.0,7.5,1.75
1267656300.0,8.1,1.81
1267658100.0,8.3,1.83
1267659900.0,8.0,1.8
1267661700.0,7.4,1.74
1267663500.0,7.0,1.7
1267665300.0,7.2,1.72
1267667100.0,7.7,1.77
1267668900.0,8.1,1.81
1267670700.0,8.5,1.85
1267672500.0,8.5,1.85
1267674300.0,8.5,1.85
1267676100.0,8.2,1.82
1267677900.0,7.8,1.78
1267679700.0,8.2,1.82
1267681500.0,8.5,1.85
1267683300.0,8.8,1.88
1267685100.0,8.5,1.85
1267686900.0,8.4,1.84
1267688700.0,9.0,1.9
1267690500.0,8.6,1.86
1267692300.0,8.1,1.81
1267694100.0,8.3,1.83
1267695900.0,8.1,1.81
1267697700.0,7.3,1.73
1267699500.0,6.7,1.67
1267701300.0,6.7,1.67
1267703100.0,6.9,1.69
1267704900.0,7.1,1.71
1267706700.0,7.6,1.76
1267708500.0,8.0,1.8
1267710300.0,7.4,1.74
1267712100.0,7.1,1.71
1267713900.0,7.8,1.78
1267715700.0,8.7,1.87
1267717500.0,8.3,1.83
1267719300.0,7.2,1.72
1267721100.0,7.4,1.74
1267722900.0,7.6,1.76
1267724700.0,7.8,1.78
1267726500.0,8.1,1.81
1267728300.0,8.0,1.8
1267730100.0,8.1,1.81
1267731900.0,8.2,1.82
1267733700.0,8.0,1.8
1267735500.0,7.8,1.78
1267737300.0,7.5,1.75
1267739100.0,6.9,1.69
1267740900.0,7.1,1.71
1267742700.0,8.0,1.8
1267744500.0,8.0,1.8
1267746300.0,7.5,1.75
1267748100.0,7.0,1.7
1267749900.0,6.8,1.68
1267751700.0,7.0,1.7
1267753500.0,7.1,1.71
1267755300.0,7.5,1.75
1267757100.0,7.8,1.78
1267758900.0,7.7,1.77
1267760700.0,8.3,1.83
1267762500.0,8.3,1.83
1267764300.0,7.9,1.79
1267766100.0,8.6,1.86
1267767900.0,8.9,1.89
1267769700.0,8.3,1.83
1267771500.0,7.7,1.77
1267773300.0,7.8,1.78
1267775100.0,7.3,1.73
1267776900.0,6.6,1.66
1267778700.0,6.7,1.67
1267780500.0,6.5,1.65
1267782300.0,6.1,1.61
1267784100.0,5.7,1.57
1267785900.0,5.1,1.51
1267787700.0,4.8,1.48
1267789500.0,4.5,1.45
1267791300.0,4.0,1.4
1267793100.0,3.6,1.36
1267794900.0,3.8,1.38
1267796700.0,3.7,1.37
1267798500.0,3.1,1.31
1267800300.0,3.3,1.33
1267802100.0,4.0,1.4
1267803900.0,4.2,1.42
1267805700.0,4.5,1.45
1267807500.0,4.9,1.49
1267809300.0,4.6,1.46
1267811100.0,4.8,1.48
1267812900.0,5.4,1.54
1267814700.0,5.0,1.5
1267816500.0,4.8,1.48
1267818300.0,5.2,1.52
1267820100.0,5.3,1.53
1267821900.0,5.1,1.51
1267823700.0,4.8,1.48
1267825500.0,4.8,1.48
1267827300.0,5.0,1.5
1267829100.0,4.9,1.49
1267830900.0,5.1,1.51
1267832700.0,5.4,1.54
1267834500.0,5.7,1.57
1267836300.0,5.6,1.56
1267838100.0,5.6,1.56
1267839900.0,6.4,1.64
1267841700.0,6.7,1.67
1267843500.0,6.3,1.63
1267845300.0,6.2,1.62
1267847100.0,6.1,1.61
1267848900.0,5.7,1.57
1267850700.0,5.7,1.57
1267852500.0,6.0,1.6
1267854300.0,6.5,1.65
1267856100.0,6.9,1.69
1267857900.0,7.3,1.73
1267859700.0,7.6,1.76
1267861500.0,6.8,1.68
1267863300.0,5.8,1.58
1267865100.0,6.0,1.6
1267866900.0,6.5,1.65
1267868700.0,6.2,1.62
1267870500.0,6.1,1.61
1267872300.0,6.1,1.61
1267874100.0,5.7,1.57
1267875900.0,6.1,1.61
1267877700.0,7.0,1.7
1267879500.0,7.0,1.7
1267881300.0,6.9,1.69
1267883100.0,6.3,1.63
1267884900.0,6.3,1.63
1267886700.0,8.0,1.8
1267888500.0,9.6,1.96
1267890300.0,9.9,1.99
1267892100.0,10.1,2.01
1267893900.0,10.2,2.02
1267895700.0,10.5,2.05
1267897500.0,11.2,2.12
1267899300.0,11.2,2.12
1267901100.0,11.8,2.18
1267902900.0,12.5,2.25
1267904700.0,12.2,2.22
1267906500.0,12.1,2.21
1267908300.0,12.1,2.21
1267910100.0,12.2,2.22
1267911900.0,12.3,2.23
1267913700.0,12.1,2.21
1267915500.0,12.2,2.22
1267917300.0,12.7,2.27
1267919100.0,13.3,2.33
1267920900.0,15.0,2.5
1267922700.0,15.6,2.56
1267924500.0,15.3,2.53
1267926300.0,16.3,2.63
1267928100.0,16.0,2.6
1267929900.0,15.9,2.59
1267931700.0,17.2,2.72
1267933500.0,17.5,2.75
1267935300.0,15.9,2.59
1267937100.0,15.1,2.51
1267938900.0,16.0,2.6
1267940700.0,15.6,2.56
1267942500.0,14.7,2.47
1267944300.0,14.7,2.47
1267946100.0,14.3,2.43
1267947900.0,13.2,2.32
1267949700.0,12.0,2.2
1267951500.0,12.4,2.24
1267953300.0,11.9,2.19
1267955100.0,13.1,2.31
1267956900.0,13.4,2.34
1267958700.0,14.2,2.42
1267960500.0,13.3,2.33
1267962300.0,13.6,2.36
1267964100.0,13.1,2.31
1267965900.0,13.1,2.31
1267967700.0,13.6,2.36
1267969500.0,12.9,2.29
1267971300.0,12.2,2.22
1267973100.0,13.0,2.3
1267974900.0,15.1,2.51
1267976700.0,16.3,2.63
1267978500.0,17.5,2.75
1267980300.0,17.5,2.75
1267982100.0,17.7,2.77
1267983900.0,17.2,2.72
1267985700.0,17.7,2.77
1267987500.0,18.1,2.81
1267989300.0,18.5,2.85
1267991100.0,18.1,2.81
1267992900.0,17.1,2.71
1267994700.0,16.0,2.6
1267996500.0,15.1,2.51
1267998300.0,14.3,2.43
1268000100.0,12.5,2.25
1268001900.0,12.0,2.2
1268003700.0,13.4,2.34
1268005500.0,13.6,2.36
1268007300.0,13.0,2.3
1268009100.0,13.0,2.3
1268010900.0,11.7,2.17
1268012700.0,10.9,2.09
1268014500.0,11.6,2.16
1268016300.0,12.3,2.23
1268018100.0,11.5,2.15
1268019900.0,11.6,2.16
1268021700.0,12.8,2.28
1268023500.0,12.4,2.24
1268025300.0,11.6,2.16
1268027100.0,11.2,2.12
1268028900.0,12.0,2.2
1268030700.0,12.6,2.26
1268032500.0,12.6,2.26
1268034300.0,12.5,2.25
1268036100.0,13.5,2.35
1268037900.0,13.9,2.39
1268039700.0,14.2,2.42
1268041500.0,14.4,2.44
1268043300.0,13.7,2.37
1268045100.0,14.3,2.43
1268046900.0,13.0,2.3
1268048700.0,13.0,2.3
1268050500.0,12.4,2.24
1268052300.0,12.1,2.21
1268054100.0,11.8,2.18
1268055900.0,11.4,2.14
1268057700.0,11.0,2.1
1268059500.0,12.0,2.2
1268061300.0,12.0,2.2
1268063100.0,11.2,2.12
1268064900.0,11.4,2.14
1268066700.0,11.1,2.11
1268068500.0,11.6,2.16
1268070300.0,12.2,2.22
1268072100.0,11.7,2.17
1268073900.0,11.9,2.19
1268075700.0,11.9,2.19
1268077500.0,11.8,2.18
1268079300.0,12.0,2.2
1268081100.0,11.7,2.17
1268082900.0,11.7,2.17
1268084700.0,11.9,2.19
1268086500.0,12.0,2.2
1268088300.0,12.3,2.23
1268090100.0,11.8,2.18
1268091900.0,11.4,2.14
1268093700.0,10.8,2.08
1268095500.0,10.2,2.02
1268097300.0,10.3,2.03
1268099100.0,10.8,2.08
1268100900.0,11.7,2.17
1268102700.0,11.7,2.17
1268104500.0,11.7,2.17
1268106300.0,11.3,2.13
1268108100.0,10.5,2.05
1268109900.0,10.8,2.08
1268111700.0,11.0,2.1
1268113500.0,11.1,2.11
1268115300.0,11.3,2.13
1268117100.0,11.2,2.12
1268118900.0,11.1,2.11
1268120700.0,10.9,2.09
1268122500.0,10.6,2.06
1268124300.0,10.9,2.09
1268126100.0,11.2,2.12
1268127900.0,10.8,2.08
1268129700.0,10.0,2.0
1268131500.0,9.5,1.95
1268133300.0,9.1,1.91
1268135100.0,9.1,1.91
1268136900.0,9.1,1.91
1268138700.0,9.2,1.92
1268140500.0,9.7,1.97
1268142300.0,9.3,1.93
1268144100.0,9.0,1.9
1268145900.0,9.4,1.94
1268147700.0,9.5,1.95
1268149500.0,9.4,1.94
1268151300.0,9.3,1.93
1268153100.0,8.7,1.87
1268154900.0,8.3,1.83
1268156700.0,8.4,1.84
1268158500.0,8.2,1.82
1268160300.0,9.2,1.92
1268162100.0,10.6,2.06
1268163900.0,10.8,2.08
1268165700.0,10.5,2.05
1268167500.0,11.1,2.11
1268169300.0,12.8,2.28
1268171100.0,12.4,2.24
1268172900.0,10.0,2.0
1268174700.0,8.9,1.89
1268176500.0,8.7,1.87
1268178300.0,7.7,1.77
1268180100.0,6.9,1.69
1268181900.0,5.5,1.55
1268183700.0,3.6,1.36
1268185500.0,3.4,1.34
1268187300.0,4.2,1.42
1268189100.0,4.2,1.42
1268190900.0,4.1,1.41
1268192700.0,4.3,1.43
