date,KITT,KITT_err,SA48,SA48_err
1269922500.0,,,4.4,0.125
1269924300.0,,,4.2,0.125
1269926100.0,,,3.9,0.125
1269927900.0,,,4.2,0.125
1269929700.0,,,4.2,0.125
1269931500.0,,,4.2,0.125
1269933300.0,,,4.4,0.125
1269935100.0,,,4.4,0.125
1269936900.0,,,5.3,0.125
1269938700.0,,,6.2,0.125
1269940500.0,,,5.9,0.125
1269942300.0,,,5.6,0.125
1269944100.0,,,6.6,0.125
1269945900.0,,,6.7,0.125
1269947700.0,,,6.2,0.125
1269949500.0,,,6.0,0.125
1269951300.0,,,5.1,0.125
1269953100.0,,,5.2,0.125
1269954900.0,,,6.4,0.125
1269956700.0,,,6.2,0.125
1269958500.0,,,5.5,0.125
1269960300.0,,,5.3,0.125
1269962100.0,,,5.3,0.125
1269963900.0,,,5.2,0.125
1269965700.0,,,5.3,0.125
1269967500.0,,,4.9,0.125
1269969300.0,,,5.0,0.125
1269971100.0,,,5.5,0.125
1269972900.0,,,5.9,0.125
1269974700.0,,,5.7,0.125
1269976500.0,,,5.1,0.125
1269978300.0,,,5.0,0.125
1269980100.0,,,4.9,0.125
1269981900.0,,,5.0,0.125
1269983700.0,,,5.5,0.125
1269985500.0,,,5.9,0.125
1269987300.0,,,5.8,0.125
1269989100.0,,,6.0,0.125
1269990900.0,,,5.6,0.125
1269992700.0,,,5.1,0.125
1269994500.0,,,5.7,0.125
1269996300.0,,,5.9,0.125
1269998100.0,,,6.7,0.125
1269999900.0,,,7.7,0.125
1270001700.0,,,7.1,0.125
1270003500.0,,,5.8,0.125
1270005300.0,,,6.4,0.125
1270007100.0,,,7.1,0.125
1270008900.0,,,5.9,0.125
1270010700.0,,,4.5,0.125
1270012500.0,,,4.6,0.125
1270014300.0,,,5.1,0.125
1270016100.0,,,4.2,0.125
1270017900.0,,,4.0,0.125
1270019700.0,,,4.5,0.125
1270021500.0,,,4.6,0.125
1270023300.0,,,4.7,0.125
1270025100.0,,,4.9,0.125
1270026900.0,,,4.9,0.125
1270028700.0,,,4.9,0.125
1270030500.0,,,6.1,0.125
1270032300.0,,,6.6,0.125
1270034100.0,,,6.2,0.125
1270035900.0,,,6.6,0.125
1270037700.0,,,6.7,0.125
1270039500.0,,,6.8,0.125
1270041300.0,,,7.4,0.125
1270043100.0,,,7.0,0.125
1270044900.0,,,7.2,0.125
1270046700.0,,,8.4,0.125
1270048500.0,,,8.2,0.125
1270050300.0,,,8.0,0.125
1270052100.0,,,8.5,0.125
1270053900.0,,,9.0,0.125
1270055700.0,,,8.8,0.125
1270057500.0,,,9.2,0.125
1270059300.0,,,9.6,0.125
1270061100.0,,,8.7,0.125
1270062900.0,,,8.2,0.125
1270064700.0,,,8.9,0.125
1270066500.0,,,9.1,0.125
1270068300.0,,,9.0,0.125
1270070100.0,,,9.3,0.125
1270071900.0,,,9.5,0.125
1270073700.0,,,9.2,0.125
1270075500.0,,,9.3,0.125
1270077300.0,,,9.5,0.125
1270079100.0,,,9.2,0.125
1270080900.0,,,9.8,0.125
1270082700.0,,,10.5,0.125
1270084500.0,,,10.9,0.125
1270086300.0,,,11.0,0.125
1270088100.0,,,10.5,0.125
1270089900.0,,,10.1,0.125
1270091700.0,,,10.2,0.125
1270093500.0,,,10.7,0.125
1270095300.0,,,10.4,0.125
1270097100.0,,,9.8,0.125
1270098900.0,,,10.0,0.125
1270100700.0,,,10.9,0.125
1270102500.0,,,10.7,0.125
1270104300.0,,,11.1,0.125
1270106100.0,,,12.4,0.125
1270107900.0,,,12.3,0.125
1270109700.0,,,11.2,0.125
1270111500.0,,,9.6,0.125
1270113300.0,,,10.5,0.125
1270115100.0,,,10.8,0.125
1270116900.0,,,10.9,0.125
1270118700.0,,,12.1,0.125
1270120500.0,,,13.4,0.125
1270122300.0,,,14.1,0.125
1270124100.0,,,12.6,0.125
1270125900.0,,,11.6,0.125
1270127700.0,,,9.9,0.125
1270129500.0,,,8.4,0.125
1270131300.0,,,8.5,0.125
1270133100.0,,,8.3,0.125
1270134900.0,,,7.7,0.125
1270136700.0,,,7.8,0.125
1270138500.0,,,8.4,0.125
1270140300.0,,,8.8,0.125
1270142100.0,,,10.1,0.125
1270143900.0,,,10.5,0.125
1270145700.0,,,10.1,0.125
1270147500.0,,,10.2,0.125
1270149300.0,,,10.1,0.125
1270151100.0,,,10.4,0.125
1270152900.0,,,9.9,0.125
1270154700.0,,,9.9,0.125
1270156500.0,,,10.6,0.125
1270158300.0,,,10.4,0.125
1270160100.0,,,10.4,0.125
1270161900.0,,,10.3,0.125
1270163700.0,,,10.2,0.125
1270165500.0,,,10.2,0.125
1270167300.0,,,10.1,0.125
1270169100.0,,,10.1,0.125
1270170900.0,,,10.1,0.125
1270172700.0,,,10.1,0.125
1270174500.0,,,9.7,0.125
1270176300.0,,,9.1,0.125
1270178100.0,,,9.3,0.125
1270179900.0,,,8.9,0.125
1270181700.0,,,8.9,0.125
1270183500.0,,,9.1,0.125
1270185300.0,,,8.8,0.125
1270187100.0,,,8.7,0.125
1270188900.0,,,8.0,0.125
1270190700.0,,,7.9,0.125
1270192500.0,,,7.6,0.125
1270194300.0,,,7.5,0.125
1270196100.0,,,7.8,0.125
1270197900.0,,,7.4,0.125
1270199700.0,,,6.6,0.125
1270201500.0,,,6.5,0.125
1270203300.0,,,6.9,0.125
1270205100.0,,,6.4,0.125
1270206900.0,,,6.7,0.125
1270208700.0,,,6.3,0.125
1270210500.0,,,5.2,0.125
1270212300.0,,,6.0,0.125
1270214100.0,,,6.8,0.125
1270215900.0,,,6.3,0.125
1270217700.0,,,5.6,0.125
1270219500.0,,,5.8,0.125
1270221300.0,,,5.9,0.125
1270223100.0,,,5.8,0.125
1270224900.0,,,5.8,0.125
1270226700.0,,,5.8,0.125
1270228500.0,,,6.1,0.125
1270230300.0,,,6.7,0.125
1270232100.0,,,6.1,0.125
1270233900.0,,,5.3,0.125
1270235700.0,,,5.9,0.125
1270237500.0,,,5.7,0.125
1270239300.0,,,5.2,0.125
1270241100.0,,,5.4,0.125
1270242900.0,,,6.3,0.125
1270244700.0,,,6.3,0.125
1270246500.0,,,6.2,0.125
1270248300.0,,,5.8,0.125
1270250100.0,,,6.0,0.125
1270251900.0,,,6.6,0.125
1270253700.0,,,6.3,0.125
1270255500.0,,,5.5,0.125
1270257300.0,,,5.8,0.125
1270259100.0,,,7.0,0.125
1270260900.0,,,6.9,0.125
1270262700.0,,,6.6,0.125
1270264500.0,,,6.4,0.125
1270266300.0,,,6.4,0.125
1270268100.0,,,7.1,0.125
1270269900.0,,,7.9,0.125
1270271700.0,,,8.6,0.125
1270273500.0,,,9.0,0.125
1270275300.0,,,9.2,0.125
1270277100.0,,,9.0,0.125
1270278900.0,,,8.5,0.125
1270280700.0,,,8.9,0.125
1270282500.0,,,8.8,0.125
1270284300.0,,,8.0,0.125
1270286100.0,,,7.6,0.125
1270287900.0,,,7.4,0.125
1270289700.0,,,7.5,0.125
1270291500.0,,,7.1,0.125
1270293300.0,,,7.1,0.125
1270295100.0,,,6.9,0.125
1270296900.0,,,6.4,0.125
1270298700.0,,,6.7,0.125
1270300500.0,,,6.8,0.125
1270302300.0,,,6.5,0.125
1270304100.0,,,6.3,0.125
1270305900.0,,,6.3,0.125
1270307700.0,,,6.6,0.125
1270309500.0,,,6.7,0.125
1270311300.0,,,6.6,0.125
1270313100.0,,,6.8,0.125
1270314900.0,,,6.9,0.125
1270316700.0,,,7.4,0.125
1270318500.0,,,7.3,0.125
1270320300.0,,,6.8,0.125
1270322100.0,,,7.0,0.125
1270323900.0,,,7.0,0.125
1270325700.0,,,6.7,0.125
1270327500.0,,,7.1,0.125
1270329300.0,,,7.8,0.125
1270331100.0,,,7.5,0.125
1270332900.0,,,7.5,0.125
1270334700.0,,,7.0,0.125
1270336500.0,,,6.8,0.125
1270338300.0,,,7.4,0.125
1270340100.0,,,7.9,0.125
1270341900.0,,,8.1,0.125
1270343700.0,,,7.9,0.125
1270345500.0,,,8.1,0.125
1270347300.0,,,7.8,0.125
1270349100.0,,,7.5,0.125
1270350900.0,,,8.2,0.125
1270352700.0,,,8.5,0.125
1270354500.0,,,8.4,0.125
1270356300.0,,,8.3,0.125
1270358100.0,,,8.2,0.125
1270359900.0,,,8.0,0.125
1270361700.0,,,7.3,0.125
1270363500.0,,,6.9,0.125
1270365300.0,,,6.9,0.125
1270367100.0,,,7.6,0.125
1270368900.0,,,8.3,0.125
1270370700.0,,,8.6,0.125
1270372500.0,,,8.6,0.125
1270374300.0,,,8.6,0.125
1270376100.0,,,8.8,0.125
1270377900.0,,,9.2,0.125
1270379700.0,,,9.6,0.125
1270381500.0,,,9.2,0.125
1270383300.0,,,8.1,0.125
1270385100.0,,,8.0,0.125
1270386900.0,,,8.5,0.125
1270388700.0,,,8.4,0.125
1270390500.0,,,7.9,0.125
1270392300.0,,,8.3,0.125
1270394100.0,,,9.0,0.125
1270395900.0,,,9.3,0.125
1270397700.0,,,9.3,0.125
1270399500.0,,,9.5,0.125
1270401300.0,,,9.7,0.125
1270403100.0,,,9.9,0.125
1270404900.0,,,10.0,0.125
1270406700.0,,,9.3,0.125
1270408500.0,,,8.3,0.125
1270410300.0,,,7.8,0.125
1270412100.0,,,7.8,0.125
1270413900.0,,,8.0,0.125
1270415700.0,,,8.6,0.125
1270417500.0,,,9.0,0.125
1270419300.0,,,9.5,0.125
1270421100.0,,,9.2,0.125
1270422900.0,,,8.7,0.125
1270424700.0,,,9.2,0.125
1270426500.0,,,9.6,0.125
1270428300.0,,,9.1,0.125
1270430100.0,,,9.1,0.125
1270431900.0,,,9.3,0.125
1270433700.0,,,8.8,0.125
1270435500.0,,,8.3,0.125
1270437300.0,,,8.4,0.125
1270439100.0,,,9.0,0.125
1270440900.0,,,8.9,0.125
1270442700.0,,,8.9,0.125
1270444500.0,,,8.5,0.125
1270446300.0,,,7.6,0.125
1270448100.0,,,7.3,0.125
1270449900.0,,,7.2,0.125
1270451700.0,,,7.5,0.125
1270453500.0,,,7.6,0.125
1270455300.0,,,7.2,0.125
1270457100.0,,,7.0,0.125
1270458900.0,,,6.5,0.125
1270460700.0,,,6.9,0.125
1270462500.0,,,7.3,0.125
1270464300.0,,,7.1,0.125
1270466100.0,,,7.5,0.125
1270467900.0,,,7.1,0.125
1270469700.0,,,6.3,0.125
1270471500.0,,,6.9,0.125
1270473300.0,,,7.0,0.125
1270475100.0,,,6.1,0.125
1270476900.0,,,5.7,0.125
1270478700.0,,,5.7,0.125
1270480500.0,,,5.2,0.125
1270482300.0,,,5.1,0.125
1270484100.0,,,5.4,0.125
1270485900.0,,,5.6,0.125
1270487700.0,,,6.3,0.125
1270489500.0,,,7.1,0.125
1270491300.0,,,6.8,0.125
1270493100.0,,,6.2,0.125
1270494900.0,,,6.8,0.125
1270496700.0,,,6.9,0.125
1270498500.0,,,7.0,0.125
1270500300.0,,,8.0,0.125
1270502100.0,,,8.2,0.125
1270503900.0,,,7.7,0.125
1270505700.0,,,8.0,0.125
1270507500.0,,,9.3,0.125
1270509300.0,,,10.6,0.125
1270511100.0,,,11.6,0.125
1270512900.0,,,11.8,0.125
1270514700.0,,,10.4,0.125
1270516500.0,,,9.5,0.125
1270518300.0,,,9.6,0.125
1270520100.0,,,9.8,0.125
1270521900.0,,,10.6,0.125
1270523700.0,,,11.1,0.125
1270525500.0,,,10.9,0.125
1270527300.0,,,10.3,0.125
1270529100.0,,,9.5,0.125
1270530900.0,,,9.9,0.125
1270532700.0,,,10.0,0.125
1270534500.0,,,9.8,0.125
1270536300.0,,,9.9,0.125
1270538100.0,,,9.8,0.125
1270539900.0,,,10.0,0.125
1270541700.0,,,9.7,0.125
1270543500.0,,,9.2,0.125
1270545300.0,,,9.0,0.125
1270547100.0,,,9.8,0.125
1270548900.0,,,10.0,0.125
1270550700.0,,,10.0,0.125
1270552500.0,,,10.4,0.125
1270554300.0,,,9.2,0.125
1270556100.0,,,9.3,0.125
1270557900.0,,,10.1,0.125
1270559700.0,,,9.5,0.125
1270561500.0,,,9.0,0.125
1270563300.0,,,9.2,0.125
1270565100.0,,,9.1,0.125
1270566900.0,,,8.6,0.125
1270568700.0,,,8.6,0.125
1270570500.0,,,8.4,0.125
1270572300.0,,,8.1,0.125
1270574100.0,,,7.9,0.125
1270575900.0,,,7.8,0.125
1270577700.0,,,7.8,0.125
1270579500.0,,,7.1,0.125
1270581300.0,,,6.2,0.125
1270583100.0,,,4.9,0.125
1270584900.0,,,4.3,0.125
1270586700.0,,,4.9,0.125
1270588500.0,,,5.4,0.125
1270590300.0,,,5.2,0.125
1270592100.0,,,4.6,0.125
1270593900.0,,,4.2,0.125
1270595700.0,,,4.0,0.125
1270597500.0,,,3.8,0.125
1270599300.0,,,3.6,0.125
1270601100.0,,,3.4,0.125
1270602900.0,,,3.6,0.125
1270604700.0,,,3.3,0.125
1270606500.0,,,2.9,0.125
1270608300.0,,,2.9,0.125
1270610100.0,,,2.6,0.125
1270611900.0,,,2.2,0.125
1270613700.0,,,2.0,0.125
1270615500.0,,,2.1,0.125
1270617300.0,,,2.5,0.125
1270619100.0,,,2.5,0.125
1270620900.0,,,2.4,0.125
1270622700.0,,,2.2,0.125
1270624500.0,,,2.6,0.125
1270626300.0,,,3.2,0.125
1270628100.0,,,2.9,0.125
1270629900.0,,,2.5,0.125
1270631700.0,,,2.5,0.125
1270633500.0,,,3.0,0.125
1270635300.0,,,2.9,0.125
1270637100.0,,,2.9,0.125
1270638900.0,,,2.9,0.125
1270640700.0,,,1.4,0.125
1270642500.0,,,1.7,0.125
1270644300.0,,,3.0,0.125
1270646100.0,,,2.9,0.125
1270647900.0,,,2.3,0.125
1270649700.0,,,1.9,0.125
1270651500.0,,,2.2,0.125
1270653300.0,,,2.2,0.125
1270655100.0,,,2.3,0.125
1270656900.0,,,2.4,0.125
1270658700.0,,,2.2,0.125
1270660500.0,,,1.8,0.125
1270662300.0,,,1.7,0.125
1270664100.0,,,2.1,0.125
1270665900.0,,,2.4,0.125
1270667700.0,,,2.5,0.125
1270669500.0,,,2.3,0.125
1270671300.0,,,3.0,0.125
1270673100.0,,,3.3,0.125
1270674900.0,,,2.6,0.125
1270676700.0,,,2.7,0.125
1270678500.0,,,2.6,0.125
1270680300.0,,,2.7,0.125
1270682100.0,,,3.3,0.125
1270683900.0,,,3.7,0.125
1270685700.0,,,3.9,0.125
1270687500.0,,,3.3,0.125
1270689300.0,,,3.6,0.125
1270691100.0,,,3.9,0.125
1270692900.0,,,3.1,0.125
1270694700.0,,,3.3,0.125
1270696500.0,,,3.4,0.125
1270698300.0,,,3.2,0.125
1270700100.0,,,2.9,0.125
1270701900.0,,,2.7,0.125
1270703700.0,,,3.1,0.125
1270705500.0,,,3.0,0.125
1270707300.0,,,2.7,0.125
1270709100.0,,,2.5,0.125
1270710900.0,,,3.0,0.125
1270712700.0,,,3.2,0.125
1270714500.0,,,3.1,0.125
1270716300.0,,,2.8,0.125
1270718100.0,,,2.5,0.125
1270719900.0,,,3.1,0.125
1270721700.0,,,3.1,0.125
1270723500.0,,,3.3,0.125
1270725300.0,,,3.2,0.125
1270727100.0,,,1.7,0.125
1270728900.0,,,1.9,0.125
1270730700.0,,,2.8,0.125
1270732500.0,,,2.7,0.125
1270734300.0,,,2.5,0.125
1270736100.0,,,2.5,0.125
1270737900.0,,,2.5,0.125
1270739700.0,,,2.8,0.125
1270741500.0,,,3.0,0.125
1270743300.0,,,3.1,0.125
1270745100.0,,,3.3,0.125
1270746900.0,,,3.4,0.125
1270748700.0,,,3.5,0.125
1270750500.0,,,3.5,0.125
1270752300.0,,,3.4,0.125
1270754100.0,,,3.2,0.125
1270755900.0,,,3.1,0.125
1270757700.0,,,3.4,0.125
1270759500.0,,,3.8,0.125
1270761300.0,,,3.4,0.125
1270763100.0,,,3.2,0.125
1270764900.0,,,3.2,0.125
1270766700.0,,,3.2,0.125
1270768500.0,,,3.3,0.125
1270770300.0,,,3.4,0.125
1270772100.0,,,4.0,0.125
1270773900.0,,,4.0,0.125
1270775700.0,,,4.2,0.125
1270777500.0,,,4.2,0.125
1270779300.0,,,3.6,0.125
1270781100.0,,,3.9,0.125
1270782900.0,,,3.6,0.125
1270784700.0,,,3.2,0.125
1270786500.0,,,3.2,0.125
1270788300.0,,,3.4,0.125
1270790100.0,,,3.9,0.125
1270791900.0,,,3.6,0.125
1270793700.0,,,3.3,0.125
1270795500.0,,,3.7,0.125
1270797300.0,,,4.0,0.125
1270799100.0,,,3.8,0.125
1270800900.0,,,3.5,0.125
1270802700.0,,,3.3,0.125
1270804500.0,,,3.1,0.125
1270806300.0,,,3.8,0.125
1270808100.0,,,3.8,0.125
1270809900.0,,,3.8,0.125
1270811700.0,,,3.4,0.125
1270813500.0,,,2.1,0.125
1270815300.0,,,2.9,0.125
1270817100.0,,,3.6,0.125
1270818900.0,,,3.3,0.125
1270820700.0,,,3.2,0.125
1270822500.0,,,3.5,0.125
1270824300.0,,,3.8,0.125
1270826100.0,,,3.5,0.125
1270827900.0,,,3.6,0.125
1270829700.0,,,3.7,0.125
1270831500.0,,,3.6,0.125
1270833300.0,,,3.8,0.125
1270835100.0,,,3.9,0.125
1270836900.0,,,3.2,0.125
1270838700.0,,,3.2,0.125
1270840500.0,,,3.7,0.125
1270842300.0,,,3.6,0.125
1270844100.0,,,3.8,0.125
1270845900.0,,,4.4,0.125
1270847700.0,,,4.0,0.125
1270849500.0,,,3.5,0.125
1270851300.0,,,3.5,0.125
1270853100.0,,,3.3,0.125
1270854900.0,,,3.5,0.125
1270856700.0,,,4.2,0.125
1270858500.0,,,4.3,0.125
1270860300.0,,,4.4,0.125
1270862100.0,,,5.1,0.125
1270863900.0,,,4.8,0.125
1270865700.0,,,4.2,0.125
1270867500.0,,,4.4,0.125
1270869300.0,,,4.3,0.125
1270871100.0,,,3.8,0.125
1270872900.0,,,3.7,0.125
1270874700.0,,,4.0,0.125
1270876500.0,,,4.5,0.125
1270878300.0,,,4.3,0.125
1270880100.0,,,3.4,0.125
1270881900.0,,,3.5,0.125
1270883700.0,,,4.4,0.125
1270885500.0,,,4.5,0.125
1270887300.0,,,4.1,0.125
1270889100.0,,,3.4,0.125
1270890900.0,,,3.1,0.125
1270892700.0,,,3.5,0.125
1270894500.0,,,3.3,0.125
1270896300.0,,,3.6,0.125
1270898100.0,,,3.6,0.125
1270899900.0,,,2.5,0.125
1270901700.0,,,2.8,0.125
1270903500.0,,,3.7,0.125
1270905300.0,,,3.7,0.125
1270907100.0,,,3.6,0.125
1270908900.0,,,3.9,0.125
1270910700.0,,,4.2,0.125
1270912500.0,,,4.0,0.125
1270914300.0,,,4.4,0.125
1270916100.0,,,5.0,0.125
1270917900.0,,,5.1,0.125
1270919700.0,,,4.9,0.125
1270921500.0,,,5.2,0.125
1270923300.0,,,5.6,0.125
1270925100.0,,,5.2,0.125
1270926900.0,,,4.9,0.125
1270928700.0,,,4.6,0.125
1270930500.0,,,5.0,0.125
1270932300.0,,,5.3,0.125
1270934100.0,,,4.7,0.125
1270935900.0,,,5.2,0.125
1270937700.0,,,5.3,0.125
1270939500.0,,,5.3,0.125
1270941300.0,,,5.8,0.125
1270943100.0,,,6.0,0.125
1270944900.0,,,6.0,0.125
1270946700.0,,,6.0,0.125
1270948500.0,,,6.4,0.125
1270950300.0,,,6.6,0.125
1270952100.0,,,6.4,0.125
1270953900.0,,,6.5,0.125
1270955700.0,,,6.9,0.125
1270957500.0,,,6.6,0.125
1270959300.0,,,6.0,0.125
1270961100.0,,,5.7,0.125
1270962900.0,,,5.4,0.125
1270964700.0,,,4.9,0.125
1270966500.0,,,4.7,0.125
1270968300.0,,,4.8,0.125
1270970100.0,,,5.4,0.125
1270971900.0,,,5.4,0.125
1270973700.0,,,4.4,0.125
1270975500.0,,,4.9,0.125
1270977300.0,,,6.1,0.125
1270979100.0,,,6.1,0.125
1270980900.0,,,5.0,0.125
1270982700.0,,,4.4,0.125
1270984500.0,,,4.1,0.125
1270986300.0,,,4.2,0.125
1270988100.0,,,5.6,0.125
1270989900.0,,,5.9,0.125
1270991700.0,,,5.7,0.125
1270993500.0,,,5.8,0.125
1270995300.0,,,5.9,0.125
1270997100.0,,,5.6,0.125
1270998900.0,,,5.8,0.125
1271000700.0,,,6.2,0.125
1271002500.0,,,6.0,0.125
1271004300.0,,,5.8,0.125
1271006100.0,,,6.0,0.125
1271007900.0,,,6.7,0.125
1271009700.0,,,7.1,0.125
1271011500.0,,,7.2,0.125
1271013300.0,,,7.0,0.125
1271015100.0,,,6.8,0.125
1271016900.0,,,6.6,0.125
1271018700.0,,,6.5,0.125
1271020500.0,,,6.6,0.125
1271022300.0,,,7.7,0.125
1271024100.0,,,7.5,0.125
1271025900.0,,,7.3,0.125
1271027700.0,,,9.0,0.125
1271029500.0,,,9.8,0.125
1271031300.0,,,9.3,0.125
1271033100.0,,,9.4,0.125
1271034900.0,,,10.0,0.125
1271036700.0,,,9.3,0.125
1271038500.0,,,8.6,0.125
1271040300.0,,,8.4,0.125
1271042100.0,,,8.3,0.125
1271043900.0,,,7.9,0.125
1271045700.0,,,7.5,0.125
1271047500.0,,,8.1,0.125
1271049300.0,,,8.4,0.125
1271051100.0,,,7.4,0.125
1271052900.0,,,5.9,0.125
1271054700.0,,,5.9,0.125
1271056500.0,,,5.2,0.125
1271058300.0,,,4.0,0.125
1271060100.0,,,3.9,0.125
1271061900.0,,,3.0,0.125
1271063700.0,,,3.4,0.125
1271065500.0,,,4.1,0.125
1271067300.0,,,3.9,0.125
1271069100.0,,,4.0,0.125
1271070900.0,,,3.6,0.125
1271072700.0,,,3.0,0.125
1271074500.0,,,3.7,0.125
1271076300.0,,,4.1,0.125
1271078100.0,,,3.6,0.125
1271079900.0,,,3.4,0.125
1271081700.0,,,3.5,0.125
1271083500.0,,,3.5,0.125
1271085300.0,,,3.8,0.125
1271087100.0,,,4.3,0.125
1271088900.0,,,4.6,0.125
1271090700.0,,,5.2,0.125
1271092500.0,,,5.9,0.125
1271094300.0,,,6.0,0.125
1271096100.0,,,5.5,0.125
1271097900.0,,,5.6,0.125
1271099700.0,,,5.8,0.125
1271101500.0,,,5.3,0.125
1271103300.0,,,4.9,0.125
1271105100.0,,,4.5,0.125
1271106900.0,,,3.8,0.125
1271108700.0,,,3.8,0.125
1271110500.0,,,4.7,0.125
1271112300.0,,,5.5,0.125
1271114100.0,,,5.3,0.125
1271115900.0,,,5.0,0.125
1271117700.0,,,4.5,0.125
1271119500.0,,,4.8,0.125
1271121300.0,,,6.3,0.125
1271123100.0,,,5.9,0.125
1271124900.0,,,4.7,0.125
1271126700.0,,,5.0,0.125
1271128500.0,,,5.8,0.125
1271130300.0,,,6.2,0.125
1271132100.0,,,6.4,0.125
1271133900.0,,,7.8,0.125
1271135700.0,,,9.1,0.125
1271137500.0,,,8.6,0.125
1271139300.0,,,8.2,0.125
1271141100.0,,,8.9,0.125
1271142900.0,,,9.6,0.125
1271144700.0,,,9.7,0.125
1271146500.0,,,9.5,0.125
1271148300.0,,,9.1,0.125
1271150100.0,,,9.6,0.125
1271151900.0,,,9.8,0.125
1271153700.0,,,9.4,0.125
1271155500.0,,,9.9,0.125
1271157300.0,,,9.0,0.125
1271159100.0,,,8.8,0.125
1271160900.0,,,9.8,0.125
1271162700.0,,,9.5,0.125
1271164500.0,,,9.3,0.125
1271166300.0,,,9.0,0.125
1271168100.0,,,9.2,0.125
1271169900.0,,,10.2,0.125
1271171700.0,,,10.3,0.125
1271173500.0,,,9.3,0.125
1271175300.0,,,9.1,0.125
1271177100.0,,,9.8,0.125
1271178900.0,,,9.8,0.125
1271180700.0,,,9.5,0.125
1271182500.0,,,8.5,0.125
1271184300.0,,,7.8,0.125
1271186100.0,,,7.7,0.125
1271187900.0,,,7.5,0.125
1271189700.0,,,8.2,0.125
1271191500.0,,,9.1,0.125
1271193300.0,,,9.0,0.125
1271195100.0,,,8.9,0.125
1271196900.0,,,8.8,0.125
1271198700.0,,,9.0,0.125
1271200500.0,,,9.7,0.125
1271202300.0,,,10.6,0.125
1271204100.0,,,10.4,0.125
1271205900.0,,,10.2,0.125
1271207700.0,,,10.3,0.125
1271209500.0,,,9.6,0.125
1271211300.0,,,9.6,0.125
1271213100.0,,,10.0,0.125
1271214900.0,,,9.3,0.125
1271216700.0,,,8.2,0.125
1271218500.0,,,8.0,0.125
1271220300.0,,,8.9,0.125
1271222100.0,,,8.2,0.125
1271223900.0,,,7.3,0.125
1271225700.0,,,7.6,0.125
1271227500.0,,,7.7,0.125
1271229300.0,,,7.3,0.125
1271231100.0,,,7.1,0.125
1271232900.0,,,6.5,0.125
1271234700.0,,,6.0,0.125
1271236500.0,,,6.3,0.125
1271238300.0,,,6.2,0.125
1271240100.0,,,6.1,0.125
1271241900.0,,,6.5,0.125
1271243700.0,,,6.0,0.125
1271245500.0,,,5.4,0.125
1271247300.0,,,5.4,0.125
1271249100.0,,,5.5,0.125
1271250900.0,,,5.4,0.125
1271252700.0,,,5.3,0.125
1271254500.0,,,5.7,0.125
1271256300.0,,,6.1,0.125
1271258100.0,,,5.9,0.125
1271259900.0,,,5.6,0.125
1271261700.0,,,5.4,0.125
1271263500.0,,,5.5,0.125
1271265300.0,,,6.0,0.125
1271267100.0,,,6.0,0.125
1271268900.0,,,5.4,0.125
1271270700.0,,,5.7,0.125
1271272500.0,,,5.6,0.125
1271274300.0,,,5.6,0.125
1271276100.0,,,6.5,0.125
1271277900.0,,,6.6,0.125
1271279700.0,,,6.5,0.125
1271281500.0,,,6.7,0.125
1271283300.0,,,6.2,0.125
1271285100.0,,,5.9,0.125
1271286900.0,,,6.0,0.125
1271288700.0,,,7.3,0.125
1271290500.0,,,7.6,0.125
1271292300.0,,,7.0,0.125
1271294100.0,,,6.8,0.125
1271295900.0,,,6.3,0.125
1271297700.0,,,6.3,0.125
1271299500.0,,,6.5,0.125
1271301300.0,,,6.2,0.125
1271303100.0,,,6.0,0.125
1271304900.0,,,6.4,0.125
1271306700.0,,,6.8,0.125
1271308500.0,,,6.7,0.125
1271310300.0,,,6.6,0.125
1271312100.0,,,6.9,0.125
1271313900.0,,,7.2,0.125
1271315700.0,,,7.0,0.125
1271317500.0,,,7.0,0.125
1271319300.0,,,6.5,0.125
1271321100.0,,,5.9,0.125
1271322900.0,,,6.2,0.125
1271324700.0,,,6.0,0.125
1271326500.0,,,6.2,0.125
1271328300.0,,,6.8,0.125
1271330100.0,,,5.9,0.125
1271331900.0,,,5.6,0.125
1271333700.0,,,6.2,0.125
1271335500.0,,,6.3,0.125
1271337300.0,,,6.2,0.125
1271339100.0,,,6.2,0.125
1271340900.0,,,6.1,0.125
1271342700.0,,,5.9,0.125
1271344500.0,,,6.0,0.125
1271346300.0,,,6.0,0.125
1271348100.0,,,6.1,0.125
1271349900.0,,,6.2,0.125
1271351700.0,,,6.6,0.125
1271353500.0,,,6.5,0.125
1271355300.0,,,5.9,0.125
1271357100.0,,,6.1,0.125
1271358900.0,,,5.7,0.125
1271360700.0,,,4.9,0.125
1271362500.0,,,5.1,0.125
1271364300.0,,,5.4,0.125
1271366100.0,,,5.2,0.125
1271367900.0,,,5.1,0.125
1271369700.0,,,6.1,0.125
1271371500.0,,,7.0,0.125
1271373300.0,,,7.4,0.125
1271375100.0,,,7.8,0.125
1271376900.0,,,6.9,0.125
1271378700.0,,,7.0,0.125
1271380500.0,,,7.8,0.125
1271382300.0,,,7.5,0.125
1271384100.0,,,7.8,0.125
1271385900.0,,,8.3,0.125
1271387700.0,,,8.4,0.125
1271389500.0,,,8.4,0.125
1271391300.0,,,8.9,0.125
1271393100.0,,,9.9,0.125
1271394900.0,,,9.9,0.125
1271396700.0,,,9.6,0.125
1271398500.0,,,10.0,0.125
1271400300.0,,,10.5,0.125
